starid,rarad,decrad,field,tile,seqn,period_reqb,period_r,period_b,magave_r,magave_b,magave_bminusr,magave_kv,magave_kr,magave_kvminuskr,amp_r,amp_b,amp_bminusr,amp_reqb,suprsa_r,suprsa_b,chi2r_r,chi2r_b,sig_r,sig_b,varindex,classification,points_total,points_concurrent,points_r,points_b
1443217,1.46294,-1.21657,81,8881,29,0.0,1.473756,1.473767,-9.318,-9.795,-0.477,14.61,14.827,-0.216,0.194,0.177,-17.0,8.71,0.86,0.92,9.16,8.19,0.057,0.056,2.211,10,883,849,862,866
1443232,1.46186,-1.21716,81,8881,44,0.0,1.494773,1.494755,-8.79,-9.291,-0.501,15.119,15.36,-0.24,0.353,0.248,-105.0,29.73,1.59,1.7,19.57,19.89,0.088,0.087,1.827,10,883,725,805,741
1443236,1.46263,-1.21745,81,8881,48,0.27,483.175193,484.524608,-8.651,-7.489,1.162,16.621,15.199,1.422,0.247,0.333,86.0,34.5,1.83,2.2,9.59,11.46,0.059,0.079,0.927,9,883,777,819,828
1443153,1.46205,-1.21668,81,8881,93,1.77,438.122135,430.357944,-7.495,-5.211,2.284,18.697,16.153,2.544,5.061,5.988,927.0,18.31,14.5,11.62,1891.0,608.4,3.033,8.9,8.569,10,883,817,861,833
1443157,1.46139,-1.21683,81,8881,97,0.0,0.800796,0.800805,-7.763,-8.22,-0.457,16.182,16.379,-0.196,0.205,0.194,-11.0,5.0,0.62,0.78,1.73,1.82,0.047,0.048,0.277,10,883,825,833,833
1393174,1.46682,-1.21485,81,9004,57,0.0,3.406173,3.405973,-7.611,-8.045,-0.434,16.353,16.527,-0.173,0.118,0.099,-19.0,15.86,1.01,0.94,0.77,0.63,0.032,0.03,0.148,10,739,528,622,601
1392765,1.46384,-1.21516,81,9004,480,0.0,0.565681,0.565682,-5.625,-5.188,0.437,19.053,18.356,0.697,0.354,0.568,214.0,60.46,0.73,0.65,1.33,2.61,0.139,0.203,0.112,10,739,385,393,696
1409040,1.46671,-1.21884,81,9000,29,0.0,3.618576,3.618609,-8.361,-8.134,0.227,16.145,15.658,0.487,0.528,0.751,223.0,42.17,0.75,1.13,60.94,113.8,0.162,0.257,3.401,4,745,538,711,548
1409053,1.46527,-1.21889,81,9000,42,1.19,168.407753,166.396795,-8.608,-7.211,1.397,16.857,15.2,1.657,0.56,1.001,441.0,78.54,6.24,6.0,129.6,131.6,0.233,0.318,2.984,8,745,709,727,727
1409019,1.46461,-1.21934,81,9000,72,0.0,96.658923,96.658923,-7.846,-6.977,0.868,17.186,16.057,1.129,0.119,0.123,4.0,3.66,0.62,0.79,3.07,2.57,0.037,0.047,0.273,10,745,707,736,714
1408919,1.46508,-1.21937,81,9000,164,0.0,8.138458,8.138458,-7.107,-7.374,-0.266,16.994,17.001,-0.006,1.06,1.365,305.0,28.81,1.94,1.98,16.22,15.17,0.167,0.189,0.819,10,745,720,740,725
1408733,1.4666,-1.21889,81,9000,362,0.0,3.196157,3.196275,-6.298,-6.668,-0.37,17.718,17.828,-0.109,0.13,0.103,-27.0,20.35,0.72,0.83,1.24,1.69,0.054,0.063,0.11,10,745,659,715,676
1408563,1.46579,-1.21879,81,9000,512,0.01,4.765024,4.764355,-5.968,-6.36,-0.392,18.03,18.162,-0.131,0.109,0.129,20.0,18.53,0.7,0.85,1.73,2.12,0.064,0.07,0.115,10,745,720,738,727
1407652,1.46647,-1.21978,81,9000,1457,0.0,0.703746,0.703758,-5.137,-5.013,0.123,19.284,18.9,0.384,0.378,0.321,-57.0,14.91,0.69,0.73,2.0,2.31,0.161,0.208,0.111,1,745,701,727,708
1426366,1.46413,-1.22425,81,8996,186,0.0,0.740257,0.740253,-7.074,-6.999,0.075,17.307,16.972,0.335,0.21,0.333,123.0,58.07,0.96,0.93,8.26,15.42,0.076,0.108,0.606,5,883,846,870,856
1425865,1.46657,-1.22372,81,8996,709,0.0,0.59569,0.59569,-5.895,-5.544,0.351,18.712,18.101,0.611,0.24,0.545,305.0,126.76,1.02,1.22,3.73,7.24,0.099,0.178,0.268,10,883,784,858,791
1453981,1.46318,-1.22081,81,8878,2221,0.0,0.525561,0.525538,-5.105,-5.272,-0.166,19.078,18.985,0.093,0.539,0.649,110.0,20.34,1.02,1.31,3.32,9.72,0.211,0.283,0.276,1,885,853,877,858
1451301,1.46261,-1.21912,81,8879,26,3.27,0.343513,0.332252,-8.327,-7.36,0.966,16.785,15.558,1.227,0.025,0.035,10.0,37.31,1.04,2.07,0.77,2.13,0.021,0.058,0.184,10,883,841,872,852
1451266,1.46202,-1.21953,81,8879,55,0.55,402.970983,400.754309,-8.058,-6.725,1.333,17.354,15.76,1.593,0.544,0.687,143.0,26.16,2.45,2.03,39.94,28.68,0.152,0.195,0.907,9,883,846,871,855
1451125,1.46154,-1.21885,81,8879,170,0.0,4.286587,4.286509,-6.626,-6.961,-0.334,17.419,17.494,-0.074,0.48,0.47,-10.0,2.11,1.02,1.01,2.39,2.21,0.091,0.089,0.277,10,883,840,864,855
1450632,1.46078,-1.21929,81,8879,701,0.0,0.587286,0.587315,-5.303,-5.146,0.157,19.145,18.728,0.417,0.547,0.882,335.0,61.18,0.95,0.81,4.19,11.36,0.19,0.332,0.282,1,883,842,869,852
1449963,1.46231,-1.21904,81,8879,1376,0.0,0.467297,0.467296,-4.538,-5.155,-0.617,19.276,19.633,-0.356,0.948,1.057,109.0,11.44,0.9,1.73,3.47,14.45,0.4,0.357,0.304,10,883,831,863,847
1449508,1.46087,-1.21982,81,8879,1817,0.0,0.526052,0.526054,-4.91,-4.76,0.15,19.533,19.122,0.41,0.489,0.681,192.0,39.06,0.67,0.66,1.07,2.54,0.206,0.275,0.109,1,883,844,871,853
1429243,1.46069,-1.21287,81,8885,43,4.22,0.329652,0.315713,-7.985,-8.319,-0.334,16.061,16.135,-0.074,0.086,0.031,-55.0,63.79,1.9,1.46,2.53,1.27,0.04,0.031,0.535,10,737,638,644,684
1428705,1.46335,-1.21206,81,8885,593,0.0,0.608575,0.608581,-5.033,-4.709,0.324,19.552,18.968,0.584,0.322,0.505,183.0,56.77,0.71,1.08,2.21,8.14,0.149,0.216,0.129,1,737,184,243,471
1428653,1.46188,-1.21241,81,8885,669,0.0,1.283392,1.283403,-5.214,-5.47,-0.255,18.896,18.892,0.004,0.951,1.054,103.0,10.78,0.73,0.75,1.63,2.39,0.256,0.187,0.118,10,737,657,663,688
1428401,1.4636,-1.21274,81,8885,865,0.0,0.633615,0.633616,-4.954,-4.793,0.16,19.498,19.077,0.421,0.334,0.441,107.0,32.2,0.78,0.81,2.41,4.22,0.134,0.184,0.127,1,737,689,698,719
1417838,1.46652,-1.2213,81,8998,36,0.0,552.561659,552.561659,-8.427,-7.224,1.202,16.879,15.416,1.463,0.378,0.5,122.0,32.25,2.01,1.89,22.56,15.17,0.098,0.122,0.864,9,885,815,862,829
1417785,1.46617,-1.22166,81,8998,47,0.27,162.225334,161.786039,-8.05,-6.562,1.488,17.49,15.742,1.748,0.445,0.479,34.0,7.78,5.82,4.46,44.43,28.62,0.148,0.181,1.553,8,885,564,672,585
1434774,1.46083,-1.21416,81,8883,1268,0.0,0.479551,0.479551,-4.6,-4.52,0.08,19.785,19.445,0.339,0.608,0.959,351.0,57.58,0.89,0.95,3.76,7.57,0.22,0.299,0.21,1,740,671,691,713
1434654,1.46112,-1.21445,81,8883,1404,0.0,0.477681,0.477682,-4.195,-3.961,0.234,20.316,19.822,0.494,0.887,1.183,296.0,33.35,0.82,0.79,4.47,7.17,0.319,0.473,0.218,1,740,665,686,709
1434595,1.46246,-1.21464,81,8883,1473,0.02,0.351549,0.351446,-4.696,-4.559,0.136,19.736,19.339,0.397,0.228,0.516,288.0,126.34,1.35,1.02,2.62,4.64,0.229,0.226,0.112,2,740,462,475,708
1431373,1.46194,-1.21382,81,8884,1212,0.0,0.370313,0.370315,-4.534,-4.435,0.099,19.867,19.508,0.359,0.37,0.452,82.0,22.27,0.84,0.75,2.65,4.21,0.268,0.209,0.119,2,738,627,644,671
1431066,1.46325,-1.21386,81,8884,1481,0.0,0.546931,0.546933,-4.554,-4.413,0.141,19.881,19.48,0.4,0.878,1.103,225.0,25.63,0.83,0.89,6.26,11.29,0.26,0.384,0.307,1,738,674,688,720
1431049,1.46172,-1.21318,81,8884,1528,0.0,0.353959,0.353961,-4.228,-4.178,0.049,20.133,19.823,0.309,0.777,0.829,52.0,6.65,1.14,1.36,2.18,2.9,0.285,0.338,0.122,2,738,689,699,720
1430988,1.46107,-1.21349,81,8884,1595,0.0,0.534137,0.534139,-4.412,-4.113,0.298,20.153,19.594,0.559,0.77,0.993,223.0,28.93,0.98,1.01,3.29,4.71,0.264,0.468,0.176,1,738,690,704,721
1429277,1.46353,-1.2123,81,8885,13,0.85,0.130711,0.131832,-9.428,-9.697,-0.268,14.671,14.68,-0.008,0.069,0.059,-10.0,14.19,2.37,1.42,3.97,1.53,0.047,0.027,1.015,10,737,623,647,676
1429234,1.46183,-1.21235,81,8885,34,0.19,283.958461,283.406149,-8.381,-7.18,1.201,16.923,15.462,1.461,0.206,0.252,46.0,22.66,1.92,1.95,9.99,11.24,0.075,0.099,0.851,10,737,661,667,690
1412069,1.46506,-1.22043,81,8999,1624,0.0,0.46672,0.466722,-4.779,-4.74,0.038,19.572,19.273,0.298,0.535,0.892,357.0,66.54,0.74,0.82,2.1,3.35,0.266,0.407,0.169,1,885,822,852,837
1411857,1.46664,-1.22051,81,8999,1796,0.0,0.489209,0.489206,-4.922,-4.994,-0.072,19.338,19.15,0.188,0.673,0.922,249.0,37.03,1.23,1.47,3.28,5.79,0.261,0.332,0.243,1,885,720,840,733
1438445,1.46127,-1.21565,81,8882,1051,0.0,0.565694,0.565694,-5.251,-5.159,0.092,19.144,18.792,0.352,0.593,0.785,192.0,32.21,0.9,1.0,6.18,11.71,0.169,0.257,0.299,1,882,824,839,856
1438272,1.46253,-1.21566,81,8882,1198,0.07,3.269395,3.271858,-4.945,-4.787,0.158,19.504,19.086,0.418,0.413,0.177,-236.0,57.07,1.02,1.51,1.79,3.2,0.141,0.197,0.11,10,882,657,666,863
1456157,1.46348,-1.22097,81,8878,45,0.0,4.519314,4.519314,-8.535,-8.267,0.268,16.004,15.476,0.528,0.22,0.298,78.0,35.46,0.69,0.55,12.75,25.74,0.066,0.096,1.431,4,885,852,882,855
1456129,1.46177,-1.21996,81,8878,81,0.07,108.020044,108.100185,-8.106,-7.277,0.829,16.893,15.803,1.089,0.145,0.207,62.0,43.08,0.94,1.52,4.39,5.29,0.045,0.063,0.408,10,885,836,869,845
1455909,1.46378,-1.22019,81,8878,309,0.0,0.772323,0.77226,-6.593,-7.032,-0.439,17.367,17.546,-0.178,0.066,0.022,-44.0,65.29,1.64,1.97,1.71,2.99,0.066,0.069,0.186,10,885,842,865,852
1455536,1.46312,-1.22094,81,8878,640,0.0,0.630408,0.630407,-6.112,-6.52,-0.407,17.873,18.021,-0.147,0.457,0.387,-70.0,15.47,0.78,0.86,5.32,9.31,0.112,0.114,0.325,10,885,858,881,861
1455173,1.46093,-1.22052,81,8878,1045,0.03,0.374696,0.37456,-5.472,-5.482,-0.009,18.839,18.589,0.25,0.198,0.302,104.0,52.39,1.45,2.11,2.3,3.53,0.125,0.181,0.184,2,885,807,830,818
1454830,1.46192,-1.2205,81,8878,1406,0.0,0.427561,0.427559,-4.758,-4.679,0.078,19.626,19.287,0.338,0.816,1.445,629.0,77.02,0.66,0.69,3.98,7.28,0.302,0.512,0.273,2,885,804,826,817
1442176,1.4618,-1.21709,81,8881,1100,0.0,0.468769,0.468762,-4.807,-4.523,0.284,19.745,19.201,0.544,0.337,0.455,118.0,35.02,1.71,2.55,6.15,13.02,0.162,0.288,0.199,1,883,520,698,541
1441934,1.46169,-1.21664,81,8881,1370,0.0,0.409358,0.409376,-4.934,-4.885,0.049,19.426,19.117,0.309,0.245,0.306,61.0,24.63,0.79,1.01,2.76,4.91,0.165,0.191,0.141,2,883,848,863,860
1441473,1.46199,-1.21694,81,8881,1805,0.0,0.52545,0.525454,-4.581,-4.445,0.136,19.85,19.454,0.396,2.003,1.607,-396.0,19.79,1.04,0.82,3.02,3.89,0.222,0.295,0.179,1,883,805,823,820
1422136,1.46549,-1.2229,81,8997,47,0.0,3.882553,3.882577,-8.439,-8.145,0.294,16.122,15.568,0.554,0.61,0.935,325.0,53.15,0.7,0.77,88.03,169.4,0.195,0.322,4.835,4,884,853,879,857
1422137,1.46425,-1.2233,81,8997,48,0.0,3.200252,3.200212,-8.414,-8.192,0.221,16.088,15.606,0.482,0.54,0.954,414.0,76.66,0.59,0.77,68.36,136.8,0.169,0.279,3.22,4,884,804,829,816
1422143,1.46524,-1.22284,81,8997,54,0.0,2.265122,2.265094,-8.289,-8.121,0.167,16.168,15.74,0.427,0.298,0.432,134.0,44.89,0.66,0.63,26.96,54.31,0.094,0.138,1.891,5,884,852,879,856
1422035,1.46561,-1.22232,81,8997,138,0.0,1.340436,1.340455,-7.148,-6.811,0.336,17.448,16.851,0.597,0.178,0.257,79.0,44.47,0.58,0.74,6.82,11.61,0.059,0.09,0.49,5,884,854,879,858
1420853,1.46677,-1.22296,81,8997,1324,0.0,0.573773,0.573776,-4.926,-4.852,0.073,19.454,19.12,0.333,0.617,0.685,68.0,10.9,0.79,0.99,4.23,6.33,0.224,0.301,0.206,1,884,515,775,523
1438048,1.46376,-1.21549,81,8882,1422,0.0,0.335387,0.335402,-4.604,-4.636,-0.032,19.689,19.461,0.228,0.552,0.579,27.0,4.75,0.8,0.98,2.1,4.72,0.185,0.221,0.132,2,882,846,861,863
1437838,1.4614,-1.21603,81,8882,1660,0.0,0.588646,0.588637,-4.697,-4.473,0.224,19.806,19.322,0.484,0.608,0.711,103.0,17.06,1.01,1.02,3.93,5.61,0.211,0.349,0.16,1,882,845,867,856
1436023,1.46362,-1.21513,81,8883,21,0.0,0.737001,0.737001,-8.23,-8.703,-0.472,15.702,15.915,-0.212,0.246,0.271,25.0,10.21,1.49,1.27,9.83,10.11,0.071,0.069,1.454,10,740,447,455,707
1435995,1.46183,-1.21504,81,8883,57,0.0,1.851908,1.851919,-7.443,-7.186,0.256,17.087,16.57,0.517,0.301,0.412,111.0,36.7,0.94,0.96,17.43,33.0,0.094,0.137,1.134,4,740,643,665,708
1435961,1.4637,-1.21455,81,8883,87,0.33,42.943195,43.088569,-7.211,-6.505,0.706,17.687,16.721,0.966,0.096,0.082,-14.0,14.7,0.92,1.05,1.93,1.97,0.04,0.052,0.196,10,740,690,702,721
1435213,1.46231,-1.21514,81,8883,875,0.01,0.626178,0.62628,-4.963,-4.856,0.107,19.444,19.077,0.367,0.366,0.551,185.0,50.62,1.61,1.01,4.78,7.33,0.168,0.221,0.212,1,740,348,362,704
1434885,1.46153,-1.21457,81,8883,1187,0.0,0.556525,0.556525,-4.76,-4.836,-0.076,19.497,19.313,0.184,0.669,0.902,233.0,34.77,0.8,0.87,5.37,12.19,0.361,0.311,0.309,1,740,668,687,714
1454114,1.46293,-1.22073,81,8878,2098,0.0,0.528165,0.528162,-4.906,-4.991,-0.084,19.344,19.169,0.175,0.625,0.61,-15.0,2.34,0.71,0.73,2.4,4.93,0.227,0.292,0.194,1,885,851,872,859
1482503,1.45882,-1.21534,81,8761,649,0.0,0.518419,0.518423,-5.343,-4.918,0.424,19.325,18.64,0.685,0.557,0.82,263.0,47.06,0.71,0.7,3.79,10.3,0.178,0.297,0.168,10,596,465,478,533
1481390,1.45885,-1.21548,81,8761,1776,0.0,0.48786,0.48786,-4.626,-4.471,0.155,19.821,19.406,0.415,0.902,1.044,142.0,15.73,0.83,0.79,6.12,11.5,0.271,0.402,0.307,1,596,568,581,580
1481348,1.45863,-1.21537,81,8761,1798,0.0,0.526372,0.526376,-4.159,-4.021,0.137,20.274,19.876,0.397,0.751,1.175,424.0,56.27,0.68,0.7,1.32,3.26,0.365,0.465,0.141,1,596,565,577,580
1480143,1.46002,-1.21626,81,8761,2961,2.42,0.116479,0.113659,-3.799,-4.703,-0.904,19.779,20.423,-0.643,0.502,0.116,-386.0,76.74,0.96,1.85,0.68,3.18,0.312,0.311,0.101,10,596,567,582,575
1479298,1.4579,-1.21505,81,8762,22,0.0,1011.74585,1011.74585,-8.265,-5.794,2.471,18.081,15.35,2.731,0.975,1.485,510.0,52.19,2.85,2.22,173.9,73.56,0.242,0.365,1.693,10,598,291,474,362
1428324,1.46307,-1.21248,81,8885,980,0.0,0.354668,0.354634,-4.65,-4.657,-0.006,19.664,19.411,0.253,0.314,0.449,135.0,42.71,1.2,0.84,2.83,5.27,0.179,0.232,0.104,2,737,428,529,461
1446485,1.46221,-1.21784,81,8880,787,0.0,0.546649,0.54665,-4.384,-4.197,0.187,20.089,19.642,0.447,0.629,1.21,581.0,92.35,0.69,0.66,2.43,4.03,0.288,0.407,0.143,1,748,677,691,718
1446221,1.4619,-1.21805,81,8880,1099,0.0,0.559872,0.559873,-4.488,-4.471,0.017,19.845,19.568,0.277,0.874,1.186,312.0,35.68,0.63,0.71,2.22,4.96,0.296,0.377,0.189,1,748,679,689,697
1445156,1.46075,-1.21822,81,8880,2146,2.51,359.785169,350.724914,-9.562,-7.957,1.604,16.074,14.209,1.865,0.16,0.252,92.0,57.28,0.77,1.8,17.27,49.89,0.074,0.15,2.414,8,748,21,21,32
1445158,1.46282,-1.21841,81,8880,2148,0.39,59.475787,59.240858,-8.768,-7.208,1.56,16.831,15.011,1.82,0.203,0.233,30.0,14.53,1.69,2.15,9.32,9.53,0.061,0.095,0.875,6,748,64,66,111
1445070,1.46257,-1.21859,81,8880,2252,0.0,0.484492,0.484494,-6.816,-7.11,-0.294,17.262,17.296,-0.033,0.419,0.412,-7.0,1.6,1.19,1.45,15.68,20.29,0.115,0.119,0.538,10,748,677,697,701
1444599,1.4636,-1.21871,81,8880,2677,0.0,0.56948,0.569484,-4.627,-4.694,-0.067,19.638,19.445,0.193,0.643,0.928,285.0,44.33,0.97,0.9,4.16,5.96,0.262,0.31,0.105,1,748,465,487,558
1443273,1.46084,-1.21667,81,8881,21,0.0,2.125461,2.125474,-10.63,-11.05,-0.419,13.345,13.505,-0.159,0.769,0.766,-3.0,0.37,2.7,5.02,176.4,210.7,0.195,0.215,7.222,10,883,798,858,810
1460752,1.46254,-1.22108,81,8877,48,0.0,3.221167,3.221188,-8.448,-8.248,0.2,16.036,15.575,0.46,0.632,0.925,293.0,46.18,0.94,1.24,81.59,158.5,0.189,0.304,4.172,4,740,690,725,701
1460762,1.46165,-1.22112,81,8877,58,0.02,39.294042,39.283448,-8.13,-7.613,0.517,16.613,15.836,0.777,0.132,0.16,28.0,21.02,1.17,1.38,5.52,5.73,0.06,0.057,0.576,10,740,710,730,719
1460767,1.46331,-1.22118,81,8877,63,0.0,2.942801,2.94282,-8.146,-7.935,0.211,16.347,15.876,0.471,0.475,0.764,289.0,60.55,0.69,0.71,52.56,99.18,0.146,0.231,2.799,4,740,715,737,718
1460501,1.46342,-1.2219,81,8877,309,0.0,0.895267,0.89527,-6.405,-6.594,-0.189,17.76,17.689,0.071,0.296,0.365,69.0,23.3,0.75,0.77,6.21,10.18,0.089,0.105,0.294,10,740,710,733,715
1460437,1.4635,-1.22193,81,8877,373,0.0,0.127127,0.127136,-6.319,-6.052,0.267,18.219,17.692,0.527,0.116,0.101,-15.0,12.7,1.36,1.26,1.52,1.36,0.051,0.066,0.13,10,740,703,726,709
1460247,1.46178,-1.22203,81,8877,567,0.1,0.973133,0.97213,-5.86,-5.295,0.565,18.923,18.098,0.824,0.193,0.059,-134.0,69.46,1.2,1.27,1.74,1.75,0.092,0.156,0.108,10,740,666,687,675
1459029,1.4617,-1.22195,81,8877,1781,0.0,0.632799,0.632797,-4.93,-4.839,0.09,19.464,19.113,0.351,0.409,0.663,254.0,62.16,0.72,0.73,2.6,4.39,0.183,0.26,0.144,1,740,664,686,673
1458812,1.4626,-1.22129,81,8877,2012,0.0,0.592318,0.592317,-5.004,-5.018,-0.014,19.304,19.058,0.246,0.908,1.239,331.0,36.37,0.87,1.01,12.44,25.78,0.326,0.498,0.482,1,740,693,721,710
1439464,1.46356,-1.21632,81,8882,22,0.0,0.788578,0.78858,-9.199,-9.718,-0.519,14.695,14.954,-0.258,0.248,0.272,24.0,9.64,0.76,0.74,15.58,18.63,0.071,0.076,2.904,10,882,513,738,535
1439467,1.46248,-1.21597,81,8882,25,0.0,4.920267,4.920267,-8.664,-8.269,0.394,15.979,15.324,0.655,0.48,0.713,233.0,48.31,0.98,0.96,54.12,110.1,0.14,0.223,3.229,4,882,571,594,790
1439300,1.46143,-1.21613,81,8882,178,0.0,0.734894,0.734899,-6.741,-6.567,0.173,17.721,17.287,0.434,0.242,0.384,142.0,58.63,0.66,0.6,6.11,7.86,0.084,0.116,0.34,5,882,853,869,862
1464861,1.46376,-1.22277,81,8876,320,0.0,3.105223,3.105226,-6.365,-6.665,-0.299,17.709,17.749,-0.039,0.973,1.086,113.0,11.56,0.82,0.97,2.43,2.56,0.145,0.148,0.235,10,885,854,879,858
1464654,1.46251,-1.2229,81,8876,561,0.0,1.203921,1.203934,-5.908,-6.251,-0.343,18.13,18.213,-0.082,0.175,0.161,-14.0,8.14,0.87,0.89,1.41,1.47,0.082,0.067,0.111,10,885,828,863,846
1454354,1.46169,-1.22065,81,8878,1826,0.0,0.554374,0.554375,-5.298,-5.329,-0.03,18.996,18.767,0.228,0.404,0.663,259.0,64.13,0.77,0.66,2.71,3.46,0.158,0.224,0.178,1,885,808,832,818
1472173,1.45767,-1.21237,81,8764,290,3.57,1.0384,1.001292,-5.989,-5.475,0.514,18.752,17.978,0.774,0.12,0.137,17.0,13.65,1.53,1.22,2.31,1.78,0.065,0.094,0.109,10,739,648,663,678
1471866,1.45739,-1.21288,81,8764,559,0.0,0.627707,0.627708,-5.406,-5.714,-0.308,18.661,18.709,-0.047,0.399,0.415,16.0,4.06,0.76,0.82,2.06,3.82,0.27,0.114,0.133,10,739,655,665,685
1471780,1.45806,-1.21198,81,8764,665,3.71,0.119402,0.114971,-5.182,-4.527,0.655,19.675,18.76,0.914,0.174,-0.021,-195.0,1.0,1.27,1.57,3.02,3.5,0.186,0.279,0.1,10,739,54,72,346
1469445,1.46275,-1.22438,81,8875,22,0.0,9.708161,9.707577,-9.604,-9.26,0.343,14.998,14.394,0.604,0.163,0.216,53.0,32.79,0.69,0.77,6.82,16.05,0.05,0.071,0.844,4,745,708,724,719
1469397,1.46328,-1.22376,81,8875,38,0.0,2.796025,2.795962,-8.834,-8.732,0.102,15.569,15.207,0.362,0.258,0.45,192.0,74.21,0.82,1.11,9.59,15.28,0.084,0.125,0.273,5,745,302,363,363
1469374,1.46275,-1.22355,81,8875,79,0.0,2.839599,2.839621,-8.303,-8.173,0.13,16.123,15.733,0.39,0.832,1.288,456.0,54.8,0.82,1.03,130.69,237.4,0.28,0.473,5.891,4,745,726,742,729
1468446,1.46292,-1.22411,81,8875,1007,0.02,0.552898,0.552772,-5.626,-5.794,-0.167,18.556,18.464,0.092,0.227,0.413,186.0,82.02,1.26,0.93,1.82,3.16,0.133,0.132,0.136,10,745,725,741,728
1468262,1.46153,-1.22394,81,8875,1207,0.0,0.348657,0.348679,-5.463,-5.522,-0.059,18.808,18.607,0.201,0.08,0.13,50.0,62.1,0.87,1.29,1.38,2.4,0.108,0.107,0.1,2,745,719,735,726
1449188,1.46218,-1.21988,81,8879,2137,0.0,0.326459,0.326457,-4.586,-4.647,-0.06,19.683,19.484,0.199,0.44,0.788,348.0,79.24,0.7,0.69,2.88,4.96,0.22,0.292,0.144,2,883,832,861,847
1447251,1.46373,-1.21799,81,8880,17,0.29,70.813769,70.607876,-8.795,-7.944,0.851,16.222,15.111,1.111,0.516,0.838,322.0,62.5,6.77,7.86,113.4,155.4,0.199,0.247,4.15,8,748,688,711,695
1447054,1.46057,-1.21783,81,8880,268,0.0,0.848796,0.848803,-5.727,-5.636,0.091,18.667,18.316,0.351,0.169,0.293,124.0,73.34,0.89,1.01,2.76,3.85,0.106,0.1,0.165,10,748,724,730,732
1446615,1.46238,-1.21781,81,8880,661,0.0,0.829228,0.829244,-5.188,-5.583,-0.395,18.808,18.943,-0.134,0.99,0.825,-165.0,16.67,0.75,0.72,5.36,9.29,0.228,0.214,0.18,10,748,194,298,233
1446479,1.46206,-1.2179,81,8880,781,0.02,1.551231,1.550861,-4.974,-4.868,0.105,19.432,19.066,0.365,0.229,0.208,-21.0,9.04,1.08,1.19,1.6,2.41,0.139,0.195,0.111,10,748,707,716,725
1464334,1.4625,-1.22234,81,8876,881,0.0,0.358532,0.35853,-5.567,-5.461,0.105,18.839,18.473,0.366,0.248,0.402,154.0,62.11,0.99,0.89,1.92,4.49,0.109,0.145,0.137,10,885,821,862,839
1464283,1.46073,-1.22318,81,8876,894,0.01,0.711079,0.710981,-5.504,-5.703,-0.199,18.652,18.591,0.061,0.255,0.281,26.0,10.23,1.38,1.46,3.8,5.94,0.124,0.156,0.181,10,885,570,582,824
1463956,1.46321,-1.22309,81,8876,1207,0.0,0.506372,0.506379,-5.368,-5.508,-0.139,18.837,18.717,0.12,0.434,0.624,190.0,43.68,0.91,1.06,3.12,5.82,0.158,0.205,0.238,1,885,844,872,855
1462369,1.4636,-1.22231,81,8876,2820,0.01,0.351145,0.351091,-4.323,-4.283,0.04,20.029,19.729,0.3,0.398,0.336,-62.0,15.54,0.85,1.43,2.11,3.2,0.257,0.336,0.105,2,885,840,869,850
1460784,1.46295,-1.22186,81,8877,16,0.48,177.102924,177.968187,-9.076,-7.945,1.131,16.171,14.78,1.391,0.284,0.362,78.0,27.56,2.69,2.98,20.34,23.49,0.101,0.132,1.115,8,740,679,727,687
1460797,1.46322,-1.22148,81,8877,29,0.0,2.811201,2.8112,-8.773,-8.629,0.144,15.665,15.261,0.404,0.248,0.364,116.0,46.65,0.72,0.77,21.33,45.66,0.081,0.122,2.129,5,740,638,661,714
1460808,1.46065,-1.22153,81,8877,40,0.0,2.618307,2.618286,-8.17,-8.039,0.13,16.256,15.866,0.39,0.596,0.853,257.0,43.2,0.79,0.83,62.1,124.3,0.184,0.289,2.556,4,740,553,587,700
1482729,1.45808,-1.21636,81,8761,427,0.0,0.659874,0.659876,-5.934,-6.346,-0.411,18.048,18.2,-0.151,0.331,0.411,80.0,23.86,0.79,0.73,1.39,2.05,0.093,0.09,0.119,10,596,389,501,395
1478965,1.4588,-1.21458,81,8762,329,0.0,0.803972,0.803973,-5.912,-5.997,-0.084,18.338,18.163,0.175,0.326,0.448,122.0,37.21,0.84,0.8,2.48,3.9,0.092,0.1,0.263,10,598,519,539,561
1458223,1.46309,-1.22117,81,8877,2575,0.0,2.286692,2.286799,-4.898,-3.868,1.029,20.266,18.976,1.29,0.846,0.854,8.0,0.93,0.7,0.76,4.53,1.74,0.278,0.384,0.102,10,740,697,728,704
1458196,1.46322,-1.22113,81,8877,2612,0.0,0.490982,0.490977,-4.554,-4.536,0.018,19.78,19.502,0.277,0.694,1.005,311.0,44.72,0.93,1.16,2.52,5.55,0.32,0.454,0.115,1,740,580,726,588
1456195,1.46201,-1.22092,81,8878,19,0.69,503.198949,506.698719,-8.395,-6.266,2.128,17.67,15.281,2.389,2.168,2.632,464.0,21.39,9.25,4.65,770.2,587.0,0.729,1.204,6.249,10,885,810,831,821
1456143,1.4608,-1.22023,81,8878,31,0.0,4.656937,4.656937,-8.895,-8.72,0.174,15.568,15.133,0.435,0.623,0.934,311.0,49.92,0.64,0.75,101.5,179.3,0.195,0.305,4.625,4,885,808,827,818
1456148,1.4617,-1.21998,81,8878,36,0.0,2.209263,2.209277,-8.594,-8.595,-0.001,15.725,15.466,0.259,0.272,0.375,103.0,37.82,0.89,0.82,17.97,39.56,0.082,0.112,1.558,5,885,813,842,845
